"Valor Mercado","Tipo","Valor Compra","Edad","Edad Maxima"
"24762.531108271","4","97891","11","16"
"21376.901496362","4","97746","11","15"
"52205.575307211","4","105318","6","16"
"60763.807811668","4","101316","4","16"
"41286.324757108","4","102663","7","16"
"68655.048507142","4","106411","3","14"
"31632.417681463","4","105722","10","16"
"40081.8105544","4","98063","7","16"
"36410.083733298","4","101225","7","14"
"34782.972249153","4","97027","8","15"
"41791.258069292","4","106737","7","15"
"45225.258236677","4","109699","7","16"
"55368.619168144","4","100621","4","16"
"48176.418544256","4","109166","6","15"
"22097.314348098","4","109996","11","14"
"60448.507927069","4","104959","4","14"
"20688.998623315","4","103171","11","14"
"42035.71621949","4","103511","7","15"
"33597.469769262","4","106919","9","16"
"79756.404267586","4","109920","2","16"
"38724.334597351","4","102881","7","14"
"26198.324111469","4","99040","9","14"
"63322.921554141","4","105583","4","16"
"38063.95940636","4","105823","7","14"
"61500.129910217","4","106099","4","15"
"67365.68072236","4","98847","3","16"
"38654.257990521","4","103793","7","16"
"23413.969757714","4","100591","11","16"
"71121.508076361","4","104358","3","16"
"36927.436155253","4","109467","7","14"
"80550.255140715","4","104012","2","16"
"68336.225495696","4","106421","3","16"
"61645.621692491","4","106350","4","15"
"76892.808559976","4","106842","3","15"
"23788.746110281","4","107646","11","16"
"33023.351392711","4","98286","8","15"
"25656.385306998","4","100296","10","15"
"86082.717785126","4","108178","2","15"
"40180.451967444","4","101251","7","16"
"21343.265033355","4","105161","11","15"
"79461.76116134","4","97053","2","16"
"46485.704022276","4","100085","6","16"
"76859.150928186","4","106269","2","16"
"40391.074731267","4","102742","8","16"
"30452.26681079","4","99641","8","14"
"27138.032216358","4","107675","10","16"
"68549.568469463","4","109008","3","15"
"63197.035381256","4","101584","3","16"
"24899.140758509","4","102053","9","14"
"34993.606482206","4","97287","8","16"
"28930.896453965","4","108551","10","15"
"23093.562640129","4","99511","10","14"
"35451.38929049","4","106602","8","16"
"48011.033136424","4","102869","5","14"
"25226.290083958","4","108701","10","14"
"29570.442262029","4","106155","10","16"
"33595.546490912","4","99989","8","15"
"82908.352806522","4","108897","2","15"
"53104.343822694","4","100617","5","16"
"40633.79400772","4","98883","6","14"
"28761.692651494","4","99259","9","14"
"47919.49897973","4","103172","6","16"
"35174.374891644","4","104688","8","15"
"73163.135341128","4","100438","2","16"
"26164.12208588","4","100015","11","16"
"54012.298421651","4","105849","6","16"
"26767.983992106","4","98891","10","15"
"37685.966589983","4","100487","7","16"
"56266.908223876","4","109737","5","14"
"62413.873673856","4","104719","4","15"
"42958.330669077","4","103199","6","14"
"48550.299439183","4","108728","6","16"
"38017.859042672","4","108832","7","14"
"36595.813672419","4","101453","8","16"
"62896.079037871","4","101398","3","14"
"43795.101304192","4","108374","6","14"
"45709.587607017","4","98414","6","16"
"33523.254600423","4","106484","9","16"
"55031.649319068","4","104546","5","15"
"30990.789142296","4","105709","9","15"
"60222.584539176","4","103895","4","15"
"41407.8776193","4","103022","7","15"
"30720.869700993","4","104184","10","16"
"22384.961041336","4","100289","11","15"
"44418.875765991","4","99497","5","14"
"72362.342973894","4","97616","2","15"
"27240.852429827","4","97792","10","16"
"48989.150249095","4","97323","5","14"
"21532.031551293","4","107375","11","14"
"41993.056856801","4","102739","7","16"
"33341.872210735","4","99234","8","15"
"40005.982574564","4","108379","8","15"
"27094.16991286","4","100883","9","14"
"38672.780165204","4","103252","8","16"
"34704.321490362","4","103289","8","15"
"70775.590845124","4","105158","3","16"
"62918.223450429","4","106991","4","14"
"22602.195794173","4","103731","11","15"
"20090.105601834","4","98914","11","15"
"22385.862915998","4","103981","11","15"
"47120.36774551","4","106335","6","16"
"21664.388925757","4","104446","11","15"
"19862.810311405","4","99051","11","14"
"79243.223453716","4","106130","2","14"
"26065.293994018","4","109571","10","14"
"37553.359453076","4","106833","7","15"
"24655.8161637","4","107935","11","15"
"29363.579357638","4","107939","9","14"
"39966.971949671","4","98118","7","16"
"31988.045526801","4","107685","10","16"
"73640.054169964","4","105456","2","16"
"72847.533578457","4","97920","2","14"
"59684.600335607","4","107151","4","14"
"52756.454275965","4","109513","5","14"
"27903.377130046","4","103143","10","16"
"52643.057991264","4","99743","5","16"
"80513.156630968","4","105751","2","15"
"40213.497101178","4","97741","6","15"
"26960.277987913","4","97794","9","15"
"32503.022621736","4","104575","8","14"
"83502.181873352","4","109554","2","16"
"38813.871962838","4","105545","7","14"
"43186.444945442","4","103747","6","14"
"62038.266846764","4","103441","4","16"
"65694.698748576","4","98891","3","15"
"27031.140062912","4","107622","11","16"
"74504.17190487","4","109542","3","16"
"75951.049205883","4","108007","2","15"
"59430.076809736","4","101930","4","14"
"56737.40061762","4","108687","5","16"
"85022.065710304","4","106266","2","14"
"61916.317558315","4","106817","4","15"
"38487.221847578","4","98057","6","14"
"31677.024093177","4","97764","8","15"
"45389.918589129","4","101165","6","14"
"22594.429584536","4","101895","11","15"
"44534.175067388","4","101358","7","16"
"23184.475454789","4","106845","11","14"
"31200.415231751","4","100384","8","14"
"29327.510735276","4","108152","10","15"
"62920.156231366","4","103093","4","16"
"33042.16696846","4","98342","8","15"
"30532.87032306","4","106809","10","16"
"38323.375169086","4","99170","7","16"
"44503.917856727","4","108882","7","16"
"24050.959797057","4","107753","11","15"
"41988.875947204","4","97940","6","14"
"83745.072640259","4","109996","2","15"
"28370.177159626","4","109189","11","16"
"28981.412877261","4","107910","9","14"
"53917.850806648","4","105412","5","16"
"19995.009505654","4","99455","11","15"
"41292.014157596","4","99196","6","14"
"40058.818795775","4","104249","7","14"
"61881.392349678","4","101341","4","14"
"28420.435751999","4","109699","9","14"
"39324.329210277","4","109327","7","14"
"40821.216262396","4","98065","6","14"
"29752.557290868","4","97694","10","16"
"43293.175804223","4","103883","7","15"
"39359.938973572","4","109426","7","14"
"29269.905194088","4","106737","10","15"
"22053.073920271","4","99197","11","15"
"32525.212246868","4","102753","9","16"
"55486.410251021","4","101682","4","16"
"68948.561109202","4","105748","4","16"
"44889.330866993","4","108514","7","15"
"68798.368306411","4","103770","3","15"
"57614.745859677","4","98775","4","16"
"46551.776417768","4","104766","7","16"
"40447.267796316","4","107807","6","14"
"45527.214208464","4","103163","6","15"
"78595.324728164","4","103232","2","15"
"54855.32755351","4","98590","4","16"
"68001.326129259","4","99906","3","14"
"25809.613499537","4","100895","10","15"
"58226.854633325","4","100452","4","15"
"81602.643511839","4","107182","2","15"
"58541.815883503","4","105007","4","14"
"45363.435322891","4","106711","7","16"
"37212.562338474","4","103456","7","14"
"37286.659421695","4","103662","8","16"
"41419.317822177","4","109645","7","15"
"50755.428347805","4","108686","5","15"
"58030.353779975","4","100113","4","15"
"65234.760394244","4","104357","3","16"
"51000.089561566","4","109399","6","16"
"65153.297874462","4","99254","3","14"
"61036.990730788","4","105300","4","15"
"49522.491342832","4","105585","6","16"
"33810.777778033","4","98917","8","15"
"50755.040999573","4","109277","6","16"
"77857.553941582","4","100535","2","16"
"43859.96483442","4","105365","6","14"
"51903.832312882","4","107305","5","15"
"45687.106577363","4","109455","6","15"
"84179.24502255","4","108698","2","16"
"24051.225974527","4","107385","11","16"
"26526.365907333","4","108573","10","14"
"59670.203851431","4","107031","4","14"
"39431.827923921","4","103836","7","14"
"47495.27196568","4","98039","6","15"
"79930.583132996","4","108111","3","16"
"34350.724128781","4","106171","8","14"
"62774.80950841","4","97297","3","14"
"76499.199640955","4","98781","2","16"
"78310.642787611","4","104881","2","14"
"41944.614781046","4","108125","8","16"
"63985.826471392","4","99174","3","14"
"25187.578492704","4","98637","10","16"
"26562.459392116","4","100885","11","16"
"41545.301688734","4","105911","7","14"
"58512.041712523","4","100944","4","15"
"34804.247430033","4","102567","9","16"
"27723.653684611","4","99825","10","16"
"55805.211712344","4","99085","4","16"
"20477.936887586","4","104176","11","14"
"36796.395710868","4","102299","8","16"
"47511.795987276","4","102844","6","16"
"40183.39618642","4","107575","7","15"
"30241.683194527","4","99850","10","16"
"33207.070486641","4","109721","9","15"
"70516.021238844","4","109889","4","16"
"68108.273608827","4","98039","3","16"
"25232.571715959","4","107388","10","15"
"42664.425375001","4","100274","6","16"
"31566.334158579","4","99544","8","14"
"52033.45482402","4","102879","5","15"
"30971.989334154","4","106806","10","16"
"31683.459025004","4","109359","9","16"
"63597.960669247","4","106802","4","14"
"42174.180341165","4","109735","7","16"
"34444.501690213","4","97654","7","15"
"47287.403494093","4","98120","6","15"
"30545.677704159","4","109656","10","16"
"60017.52880401","4","107654","4","14"
"20056.723927332","4","100018","11","14"
"22366.493355816","4","100950","11","16"
"73755.895768613","4","99748","2","16"
"80459.733837019","4","101169","2","15"
"34850.499558956","4","109340","9","16"
"26456.604189914","4","104504","10","14"
"77655.823113214","4","101998","2","15"
"73799.31181515","4","98839","2","14"
"47702.889266844","4","108093","6","15"
"23948.79068163","4","101571","10","15"
"43071.097771711","4","105191","6","15"
"81645.502066591","4","108647","2","15"
"44530.987121831","4","106977","6","14"
"35214.818648134","4","97902","7","14"
"45306.493720453","4","98193","6","15"
"50421.132616481","4","98836","5","15"
"72666.274760684","4","104749","2","14"
"75308.389914794","4","108597","3","15"
"42885.72274972","4","98990","6","16"
"42329.301462639","4","101474","6","15"
"80381.136131974","4","107654","2","14"
"79224.822281665","4","103735","2","14"
"59448.6110975","4","101503","4","15"
"61379.230937214","4","98545","3","14"
"25295.373403154","4","108916","11","16"
"20972.901979385","4","104229","11","14"
"34112.017726999","4","102859","8","14"
"54396.894167286","4","103066","5","16"
"76040.245781833","4","99876","2","15"
"62958.876079175","4","104976","4","16"
"21977.99430973","4","109572","11","14"
"43466.592587767","4","104420","6","14"
"75995.882686429","4","100470","2","14"
"29834.516297773","4","107103","10","16"
"32243.284153105","4","100420","8","14"
"69609.584184232","4","97817","2","16"
"21355.833209184","4","101047","11","15"
"20824.11745737","4","107760","11","14"
"37158.967846241","4","103307","8","16"
"58300.221550654","4","98018","4","16"
"40084.118839677","4","104096","7","15"
"24010.191739178","4","99106","10","15"
"30078.533674876","4","106156","9","15"
"53576.046831082","4","101702","4","15"
"46744.409494029","4","100642","6","16"
"47065.632718304","4","106649","6","15"
"87380.182775624","4","108170","2","14"
"45856.106794829","4","106235","6","15"
"28325.705599854","4","103452","10","15"
"25338.402446652","4","103180","9","14"
"54753.113295064","4","106304","5","14"
"25193.56815038","4","108560","10","14"
"39285.60572369","4","101730","7","14"
"34078.779945209","4","107661","9","16"
"34004.710091621","4","107427","9","16"
"32908.657411691","4","107820","9","16"
"45492.773849396","4","109186","6","14"
"33201.633404088","4","101500","8","16"
"48042.700584279","4","108863","6","15"
"30986.702946526","4","100098","8","15"
"33807.73060823","4","102567","8","16"
"47433.865742957","4","103392","5","15"
"52657.073344787","4","104112","5","15"
"35350.42350432","4","98279","8","16"
"72030.165550273","4","104061","2","14"
"21082.383912593","4","100903","11","14"
"76220.478866448","4","100379","2","15"
"42876.628127795","4","108487","7","15"
"53217.290239086","4","100831","5","16"
"50512.208465255","4","99287","6","16"
"50388.34760884","4","102855","6","16"
"61636.280004026","4","97066","4","15"
"31745.117538772","4","108282","9","15"
"54441.441666982","4","107640","5","15"
"61557.800741215","4","105987","4","16"
"43554.984627144","4","98694","6","15"
"21693.244090159","4","97042","11","15"
"58212.601961599","4","107465","4","15"
"61870.24258799","4","103432","4","14"
"74216.350986054","4","106750","2","14"
"34272.50300673","4","99617","8","16"
"41291.663316523","4","99482","7","15"
"49767.273028899","4","104330","6","15"
"27568.437942523","4","98968","10","16"
"47239.540330103","4","106412","5","14"
"35185.592989719","4","109440","9","15"
"34629.395179793","4","103066","8","15"
"37782.40271254","4","103569","8","15"
"42223.307410056","4","101192","6","14"
"73423.484454412","4","106666","3","15"
"63454.73785074","4","98811","3","16"
"65031.118721561","4","103383","3","14"
"72636.688617511","4","99996","2","16"
"43867.298846664","4","98470","6","16"
"42916.703976309","4","103099","6","14"
"36060.10090818","4","100252","7","14"
"26332.803372278","4","97343","10","15"
"31635.059970376","4","103723","8","14"
"32450.109503796","4","105574","9","15"
"28026.389118433","4","100612","10","16"
"50693.175088435","4","105230","5","14"
"28771.934499261","4","104521","10","15"
"80276.096855567","4","102192","2","14"
"35540.942626311","4","105779","8","15"
"38217.15797127","4","104556","7","15"
"28356.481663113","4","101797","10","16"
"86957.874106451","4","105430","2","15"
"80152.657602087","4","107348","2","14"
"32718.458530545","4","99337","8","15"
"64350.301110966","4","102389","3","16"
"57615.801844606","4","103346","4","14"
"54788.141877545","4","98274","4","14"
"69852.671474857","4","98121","2","15"
"65124.997324384","4","104112","3","16"
